trade_id,timestamp,symbol,side,quantity,price,fees,strategy,account,fill_id
8422,1700000021442296431,TSLA,Sell,1350,246.98,33.34,market_making,acc1,fill_00008422
8423,1700000021446744507,KO,Buy,1730,61.97,10.72,macro,acc1,fill_00008423
8424,1700000021450231015,PG,Sell,8130,154.99,126.01,vol_arb,acc1,fill_00008424
8425,1700000021450982778,META,Buy,8670,341.91,296.44,macro,acc2,fill_00008425
8426,1700000021453512484,ABBV,Buy,1190,155.11,18.46,vol_arb,acc3,fill_00008426
8427,1700000021457192121,NVDA,Sell,3510,454.89,159.67,macro,acc1,fill_00008427
8428,1700000021461418090,PG,Sell,650,158.13,10.28,momentum,acc2,fill_00008428
8429,1700000021465186377,PG,Sell,1130,157.06,17.75,vol_arb,acc1,fill_00008429
8430,1700000021466206705,HD,Buy,4810,355.16,170.83,macro,acc3,fill_00008430
8431,1700000021467936550,PG,Buy,5480,156.57,85.8,stat_arb,acc3,fill_00008431
8432,1700000021469674192,WMT,Buy,2400,165.15,39.64,momentum,acc2,fill_00008432
8433,1700000021473148522,AAPL,Sell,3190,174.25,55.59,macro,acc2,fill_00008433
8434,1700000021477484869,HD,Sell,4570,346.32,158.27,vol_arb,acc3,fill_00008434
8435,1700000021480229825,WMT,Sell,5520,170.17,93.93,momentum,acc1,fill_00008435
8436,1700000021484652323,BAC,Buy,6300,36.02,22.69,stat_arb,acc1,fill_00008436
8437,1700000021487519899,UNH,Sell,9820,518.14,508.81,vol_arb,acc2,fill_00008437
8438,1700000021487955325,MA,Buy,2240,420.94,94.29,momentum,acc2,fill_00008438
8439,1700000021491236662,MA,Buy,5590,412.39,230.53,vol_arb,acc2,fill_00008439
8440,1700000021494844131,KO,Sell,7070,59.95,42.38,market_making,acc2,fill_00008440
8441,1700000021498964952,BAC,Buy,2340,34.12,7.98,market_making,acc1,fill_00008441
8442,1700000021500451933,UNH,Buy,6570,526.3,345.78,momentum,acc2,fill_00008442
8443,1700000021501284028,AAPL,Sell,3780,168.69,63.76,vol_arb,acc1,fill_00008443
8444,1700000021505121449,PG,Sell,3760,153.4,57.68,stat_arb,acc2,fill_00008444
8445,1700000021509405965,GOOG,Buy,9140,140.77,128.66,macro,acc1,fill_00008445
8446,1700000021511301140,JNJ,Sell,8760,153.55,134.51,market_making,acc1,fill_00008446
8447,1700000021511681920,PFE,Sell,2080,27.44,5.71,macro,acc2,fill_00008447
8448,1700000021512805360,AMZN,Buy,7220,180.53,130.34,market_making,acc1,fill_00008448
8449,1700000021514964849,UNH,Buy,4890,520.55,254.55,stat_arb,acc2,fill_00008449
8450,1700000021516726609,TSLA,Buy,2170,250.65,54.39,vol_arb,acc2,fill_00008450
8451,1700000021519187479,PG,Sell,990,155.22,15.37,macro,acc2,fill_00008451
8452,1700000021523271143,XOM,Sell,7340,107.43,78.85,macro,acc3,fill_00008452
8453,1700000021527666040,WMT,Sell,8750,162.44,142.14,macro,acc3,fill_00008453
8454,1700000021531889884,KO,Sell,4770,59.58,28.42,stat_arb,acc2,fill_00008454
8455,1700000021532716370,HD,Sell,4270,342.41,146.21,stat_arb,acc3,fill_00008455
8456,1700000021533270704,JNJ,Buy,8200,155.76,127.72,market_making,acc1,fill_00008456
8457,1700000021533544777,PFE,Buy,9720,28.88,28.07,momentum,acc2,fill_00008457
8458,1700000021537979551,JNJ,Sell,5330,157.41,83.9,macro,acc3,fill_00008458
8459,1700000021542484862,WMT,Buy,190,161.77,3.07,stat_arb,acc1,fill_00008459
8460,1700000021544155918,JNJ,Sell,620,148.5,9.21,market_making,acc1,fill_00008460
8461,1700000021546449766,AMZN,Buy,2800,170.7,47.8,momentum,acc1,fill_00008461
8462,1700000021550265753,PG,Sell,8650,159.64,138.09,momentum,acc2,fill_00008462
8463,1700000021551857092,ABBV,Sell,6150,158.16,97.27,market_making,acc2,fill_00008463
8464,1700000021555624949,GOOG,Buy,7300,144.67,105.61,vol_arb,acc3,fill_00008464
8465,1700000021556317647,AAPL,Sell,8060,174.61,140.74,macro,acc1,fill_00008465
8466,1700000021560426172,GOOG,Sell,7920,138.6,109.77,vol_arb,acc3,fill_00008466
8467,1700000021564252563,JNJ,Buy,1470,158.43,23.29,macro,acc2,fill_00008467
8468,1700000021567801758,BAC,Sell,1560,35.75,5.58,momentum,acc2,fill_00008468
8469,1700000021570418519,UNH,Sell,7690,529.68,407.32,stat_arb,acc2,fill_00008469
8470,1700000021572420046,AMZN,Sell,7590,181.73,137.93,macro,acc3,fill_00008470
8471,1700000021574123687,WMT,Sell,2510,169.62,42.57,stat_arb,acc1,fill_00008471
8472,1700000021574647506,GOOG,Sell,5910,142.14,84.0,stat_arb,acc1,fill_00008472
8473,1700000021577093524,AMZN,Sell,330,178.55,5.89,momentum,acc2,fill_00008473
8474,1700000021579303497,NVDA,Buy,8180,443.21,362.55,stat_arb,acc1,fill_00008474
8475,1700000021581911192,TSLA,Sell,650,250.22,16.26,market_making,acc3,fill_00008475
8476,1700000021585700734,AMZN,Sell,8930,180.99,161.62,stat_arb,acc2,fill_00008476
8477,1700000021589735423,KO,Sell,7460,59.37,44.29,momentum,acc3,fill_00008477
8478,1700000021591325704,AMZN,Buy,8360,181.55,151.78,market_making,acc3,fill_00008478
8479,1700000021592544586,MSFT,Sell,9150,382.49,349.98,stat_arb,acc2,fill_00008479
8480,1700000021595472259,AAPL,Sell,7010,172.66,121.03,momentum,acc1,fill_00008480
8481,1700000021597869556,GOOG,Sell,6010,139.16,83.64,vol_arb,acc1,fill_00008481
8482,1700000021601490639,UNH,Buy,6250,514.92,321.82,stat_arb,acc2,fill_00008482
8483,1700000021604534202,BAC,Buy,4350,35.26,15.34,market_making,acc3,fill_00008483
8484,1700000021609090971,PG,Sell,1670,158.61,26.49,momentum,acc2,fill_00008484
8485,1700000021613481905,MA,Sell,4740,403.68,191.34,stat_arb,acc3,fill_00008485
8486,1700000021617466733,AMZN,Buy,680,175.83,11.96,momentum,acc3,fill_00008486
8487,1700000021618291416,BAC,Sell,7390,34.59,25.56,vol_arb,acc1,fill_00008487
8488,1700000021622497286,AAPL,Buy,1310,176.79,23.16,vol_arb,acc1,fill_00008488
8489,1700000021624917978,WMT,Sell,1880,168.12,31.61,vol_arb,acc3,fill_00008489
8490,1700000021627452527,META,Buy,7170,354.84,254.42,macro,acc2,fill_00008490
8491,1700000021631752800,GOOG,Sell,8020,139.62,111.98,market_making,acc2,fill_00008491
8492,1700000021634709006,ABBV,Sell,7560,151.27,114.36,macro,acc2,fill_00008492
8493,1700000021639362327,WMT,Sell,7140,162.24,115.84,market_making,acc3,fill_00008493
8494,1700000021641084771,NVDA,Buy,2150,449.12,96.56,vol_arb,acc3,fill_00008494
8495,1700000021644562525,XOM,Sell,270,103.86,2.8,momentum,acc2,fill_00008495
8496,1700000021647741556,MA,Sell,5450,408.78,222.79,market_making,acc2,fill_00008496
8497,1700000021651083933,UNH,Buy,50,535.17,2.68,macro,acc1,fill_00008497
8498,1700000021653370515,PG,Sell,2110,158.65,33.48,momentum,acc1,fill_00008498
8499,1700000021654729610,NVDA,Sell,4720,451.21,212.97,market_making,acc1,fill_00008499
8500,1700000021656999610,MSFT,Buy,1680,374.28,62.88,momentum,acc3,fill_00008500
8501,1700000021660232353,AAPL,Sell,8590,176.42,151.54,market_making,acc2,fill_00008501
8502,1700000021664052937,JPM,Buy,2940,180.26,53.0,vol_arb,acc2,fill_00008502
8503,1700000021665640368,TSLA,Sell,5040,247.17,124.57,vol_arb,acc2,fill_00008503
8504,1700000021665760843,META,Buy,8250,346.5,285.86,vol_arb,acc1,fill_00008504
8505,1700000021666371389,GOOG,Buy,2620,137.0,35.89,market_making,acc3,fill_00008505
8506,1700000021670902063,PG,Sell,1160,151.88,17.62,momentum,acc3,fill_00008506
8507,1700000021674266416,KO,Sell,6180,58.73,36.3,momentum,acc3,fill_00008507
8508,1700000021676244137,KO,Buy,2520,58.07,14.63,macro,acc2,fill_00008508
8509,1700000021679947645,PFE,Buy,5650,27.97,15.8,vol_arb,acc3,fill_00008509
8510,1700000021684920193,XOM,Buy,3540,99.7,35.29,momentum,acc3,fill_00008510
8511,1700000021688658191,PFE,Buy,9330,27.89,26.02,vol_arb,acc2,fill_00008511
8512,1700000021690272651,TSLA,Buy,3410,258.84,88.26,macro,acc3,fill_00008512
8513,1700000021692349227,BAC,Sell,2390,35.29,8.43,market_making,acc1,fill_00008513
8514,1700000021693405580,ABBV,Buy,3860,157.23,60.69,macro,acc2,fill_00008514
8515,1700000021693761269,META,Buy,9520,348.08,331.37,market_making,acc1,fill_00008515
8516,1700000021696804570,GOOG,Sell,4750,142.53,67.7,vol_arb,acc3,fill_00008516
8517,1700000021700544556,NVDA,Buy,9200,461.82,424.87,stat_arb,acc2,fill_00008517
8518,1700000021704034888,HD,Sell,7590,362.6,275.21,macro,acc2,fill_00008518
8519,1700000021707852236,JPM,Sell,780,179.22,13.98,macro,acc1,fill_00008519
8520,1700000021708333136,MA,Sell,2720,428.28,116.49,macro,acc3,fill_00008520
8521,1700000021710343001,META,Buy,3710,345.46,128.17,momentum,acc3,fill_00008521
8522,1700000021714519089,V,Buy,6850,256.98,176.03,momentum,acc2,fill_00008522
8523,1700000021715603481,GOOG,Buy,2480,143.47,35.58,momentum,acc2,fill_00008523
8524,1700000021720368422,BAC,Sell,1930,34.74,6.7,macro,acc2,fill_00008524
8525,1700000021721399813,KO,Sell,7730,60.37,46.67,vol_arb,acc1,fill_00008525
8526,1700000021723273792,TSLA,Sell,220,240.27,5.29,vol_arb,acc1,fill_00008526
8527,1700000021725591812,HD,Sell,8690,359.87,312.73,momentum,acc3,fill_00008527
8528,1700000021730311690,MA,Sell,7840,425.07,333.25,macro,acc2,fill_00008528
8529,1700000021730701268,AAPL,Sell,1440,177.81,25.6,macro,acc3,fill_00008529
8530,1700000021733309980,JPM,Sell,5380,180.99,97.37,stat_arb,acc3,fill_00008530
8531,1700000021737696223,PG,Sell,9210,149.57,137.75,macro,acc1,fill_00008531
8532,1700000021740042233,UNH,Buy,9530,510.24,486.26,macro,acc1,fill_00008532
8533,1700000021742746555,XOM,Sell,7660,108.77,83.32,momentum,acc2,fill_00008533
8534,1700000021746938299,MA,Sell,2320,430.66,99.91,market_making,acc1,fill_00008534
8535,1700000021750240257,WMT,Sell,1030,158.05,16.28,stat_arb,acc2,fill_00008535
8536,1700000021754530105,ABBV,Sell,4680,156.15,73.08,vol_arb,acc2,fill_00008536
8537,1700000021757808233,MSFT,Sell,9570,383.51,367.02,momentum,acc1,fill_00008537
8538,1700000021758194628,AAPL,Buy,5090,178.88,91.05,market_making,acc3,fill_00008538
8539,1700000021758796973,BAC,Sell,8250,35.05,28.92,macro,acc2,fill_00008539
8540,1700000021762561932,ABBV,Buy,8770,154.15,135.19,market_making,acc1,fill_00008540
8541,1700000021764777068,MA,Buy,8920,419.45,374.15,macro,acc2,fill_00008541
8542,1700000021764959021,AMZN,Sell,5290,181.06,95.78,stat_arb,acc2,fill_00008542
8543,1700000021767928268,AAPL,Buy,260,174.15,4.53,vol_arb,acc3,fill_00008543
8544,1700000021768706719,MA,Sell,5430,425.8,231.21,macro,acc1,fill_00008544
8545,1700000021770121852,TSLA,Sell,2630,246.94,64.95,market_making,acc2,fill_00008545
8546,1700000021773880371,UNH,Buy,2180,521.95,113.79,macro,acc3,fill_00008546
8547,1700000021776573632,V,Buy,1950,272.2,53.08,macro,acc3,fill_00008547
8548,1700000021781493667,MA,Buy,9320,409.77,381.91,momentum,acc1,fill_00008548
8549,1700000021782028156,JPM,Buy,3250,181.51,58.99,vol_arb,acc3,fill_00008549
8550,1700000021784872469,ABBV,Buy,4940,160.06,79.07,vol_arb,acc3,fill_00008550
8551,1700000021788070655,MSFT,Buy,8600,381.04,327.69,vol_arb,acc1,fill_00008551
8552,1700000021791620071,AMZN,Buy,8280,184.48,152.75,market_making,acc1,fill_00008552
8553,1700000021795935265,AMZN,Buy,4650,185.42,86.22,momentum,acc1,fill_00008553
8554,1700000021799187330,ABBV,Buy,8530,153.85,131.23,market_making,acc1,fill_00008554
8555,1700000021803861011,HD,Sell,1390,349.5,48.58,macro,acc3,fill_00008555
8556,1700000021805928705,AAPL,Buy,5660,174.24,98.62,stat_arb,acc3,fill_00008556
8557,1700000021809041672,GOOG,Sell,3930,142.58,56.03,stat_arb,acc3,fill_00008557
8558,1700000021810733687,AMZN,Buy,1540,179.32,27.62,macro,acc2,fill_00008558
8559,1700000021815265322,ABBV,Sell,3340,154.16,51.49,market_making,acc3,fill_00008559
8560,1700000021819992663,MSFT,Sell,2790,389.91,108.78,momentum,acc3,fill_00008560
8561,1700000021823681889,MA,Sell,4710,417.29,196.54,stat_arb,acc3,fill_00008561
8562,1700000021825348435,BAC,Buy,7040,35.51,25.0,vol_arb,acc2,fill_00008562
8563,1700000021829890108,BAC,Buy,3450,34.84,12.02,vol_arb,acc2,fill_00008563
8564,1700000021831275036,JPM,Buy,8790,181.3,159.36,market_making,acc2,fill_00008564
8565,1700000021831431906,ABBV,Sell,2790,150.13,41.89,vol_arb,acc1,fill_00008565
8566,1700000021834557772,AAPL,Buy,1420,179.1,25.43,momentum,acc2,fill_00008566
8567,1700000021835099307,PG,Sell,6440,149.29,96.14,market_making,acc2,fill_00008567
8568,1700000021838829605,GOOG,Sell,300,143.86,4.32,macro,acc2,fill_00008568
8569,1700000021842055304,HD,Sell,3380,349.06,117.98,vol_arb,acc3,fill_00008569
8570,1700000021846974456,META,Sell,5870,348.35,204.48,stat_arb,acc3,fill_00008570
8571,1700000021849661357,BAC,Sell,2320,34.5,8.0,vol_arb,acc1,fill_00008571
8572,1700000021854517282,ABBV,Buy,7220,157.28,113.56,stat_arb,acc3,fill_00008572
8573,1700000021859369607,JNJ,Buy,6070,160.83,97.62,stat_arb,acc1,fill_00008573
8574,1700000021860627952,HD,Sell,9290,351.63,326.66,market_making,acc1,fill_00008574
8575,1700000021862834871,JPM,Buy,830,175.86,14.6,stat_arb,acc1,fill_00008575
8576,1700000021867807706,GOOG,Buy,4480,137.16,61.45,momentum,acc1,fill_00008576
8577,1700000021871975857,HD,Buy,6480,340.49,220.64,macro,acc1,fill_00008577
8578,1700000021873914703,JPM,Buy,6270,183.72,115.19,stat_arb,acc2,fill_00008578
8579,1700000021877118443,NVDA,Buy,5030,443.79,223.23,macro,acc1,fill_00008579
8580,1700000021878957276,WMT,Sell,2230,166.68,37.17,momentum,acc3,fill_00008580
8581,1700000021882773218,V,Buy,8230,261.6,215.3,market_making,acc2,fill_00008581
8582,1700000021885556651,JNJ,Sell,4240,155.05,65.74,market_making,acc3,fill_00008582
8583,1700000021885998367,GOOG,Buy,7330,139.26,102.08,market_making,acc3,fill_00008583
8584,1700000021890928259,MA,Buy,5580,427.06,238.3,market_making,acc1,fill_00008584
8585,1700000021891804454,UNH,Sell,2270,527.79,119.81,macro,acc3,fill_00008585
8586,1700000021894698037,HD,Buy,5740,338.25,194.16,vol_arb,acc3,fill_00008586
8587,1700000021897094331,KO,Buy,8190,57.69,47.25,market_making,acc3,fill_00008587
8588,1700000021901553197,AMZN,Sell,6860,180.25,123.65,stat_arb,acc2,fill_00008588
8589,1700000021903927347,PG,Sell,950,150.61,14.31,macro,acc3,fill_00008589
8590,1700000021906888911,V,Buy,4660,270.39,126.0,vol_arb,acc2,fill_00008590
8591,1700000021910470401,TSLA,Sell,4010,250.24,100.35,vol_arb,acc3,fill_00008591
8592,1700000021915211689,MA,Sell,8780,422.62,371.06,momentum,acc3,fill_00008592
8593,1700000021918659119,JPM,Sell,9540,174.78,166.74,vol_arb,acc2,fill_00008593
8594,1700000021922396080,MA,Sell,6340,415.86,263.66,momentum,acc2,fill_00008594
8595,1700000021924858083,TSLA,Buy,9160,248.22,227.37,macro,acc1,fill_00008595
8596,1700000021928547396,NVDA,Buy,3910,443.57,173.44,market_making,acc3,fill_00008596
8597,1700000021929550994,XOM,Sell,1000,105.72,10.57,market_making,acc2,fill_00008597
8598,1700000021930994607,PFE,Buy,4140,28.1,11.63,stat_arb,acc3,fill_00008598
8599,1700000021934232361,META,Buy,890,356.2,31.7,market_making,acc1,fill_00008599
8600,1700000021936007240,MSFT,Buy,3540,367.33,130.03,vol_arb,acc1,fill_00008600
8601,1700000021937481753,BAC,Sell,4870,35.54,17.31,momentum,acc2,fill_00008601
8602,1700000021940154682,HD,Buy,4570,352.08,160.9,macro,acc3,fill_00008602
8603,1700000021941179471,BAC,Sell,780,35.38,2.76,macro,acc3,fill_00008603
8604,1700000021944696284,PFE,Buy,9030,28.33,25.58,market_making,acc3,fill_00008604
8605,1700000021949180741,V,Buy,1240,275.75,34.19,momentum,acc3,fill_00008605
8606,1700000021951915513,BAC,Sell,160,34.41,0.55,market_making,acc1,fill_00008606
8607,1700000021955804008,META,Sell,1560,348.96,54.44,macro,acc3,fill_00008607
8608,1700000021959426139,AMZN,Sell,3560,176.77,62.93,macro,acc3,fill_00008608
8609,1700000021959992295,JNJ,Buy,5190,156.83,81.39,momentum,acc3,fill_00008609
8610,1700000021962518022,V,Buy,3370,274.55,92.52,macro,acc2,fill_00008610
8611,1700000021964804940,UNH,Sell,800,528.7,42.3,macro,acc3,fill_00008611
8612,1700000021965962234,WMT,Buy,3780,168.5,63.69,vol_arb,acc1,fill_00008612
8613,1700000021968673410,PFE,Sell,70,27.68,0.19,stat_arb,acc2,fill_00008613
8614,1700000021969504292,HD,Buy,9130,355.12,324.22,market_making,acc3,fill_00008614
8615,1700000021970588307,WMT,Sell,3340,160.74,53.69,momentum,acc1,fill_00008615
8616,1700000021974817634,MA,Buy,210,426.52,8.96,macro,acc1,fill_00008616
8617,1700000021977233636,PG,Buy,3890,156.67,60.94,market_making,acc1,fill_00008617
8618,1700000021980275547,BAC,Buy,1930,33.53,6.47,macro,acc2,fill_00008618
8619,1700000021980435992,KO,Buy,2070,60.4,12.5,market_making,acc1,fill_00008619
8620,1700000021984658132,XOM,Buy,160,103.22,1.65,macro,acc2,fill_00008620
8621,1700000021988800790,AMZN,Sell,9260,177.18,164.07,market_making,acc1,fill_00008621
8622,1700000021991514918,ABBV,Sell,1020,153.86,15.69,market_making,acc2,fill_00008622
8623,1700000021996079472,META,Sell,8790,363.57,319.58,momentum,acc2,fill_00008623
8624,1700000022000785191,GOOG,Sell,1800,137.56,24.76,stat_arb,acc3,fill_00008624
8625,1700000022001301381,PFE,Sell,2480,27.67,6.86,macro,acc3,fill_00008625
8626,1700000022001976700,JNJ,Sell,5430,157.22,85.37,momentum,acc1,fill_00008626
8627,1700000022002271290,KO,Buy,4670,61.04,28.51,stat_arb,acc2,fill_00008627
8628,1700000022005602311,V,Sell,3490,271.14,94.63,stat_arb,acc2,fill_00008628
8629,1700000022005723957,V,Sell,7310,270.02,197.38,stat_arb,acc3,fill_00008629
8630,1700000022006223070,XOM,Buy,8590,103.48,88.89,stat_arb,acc1,fill_00008630
8631,1700000022007810791,BAC,Sell,2450,34.96,8.57,momentum,acc2,fill_00008631
8632,1700000022009448790,NVDA,Buy,8010,432.98,346.82,macro,acc2,fill_00008632
8633,1700000022010045819,V,Buy,1500,270.24,40.54,vol_arb,acc1,fill_00008633
8634,1700000022012930420,ABBV,Buy,2670,152.16,40.63,market_making,acc1,fill_00008634
8635,1700000022014408711,PG,Sell,2670,155.65,41.56,macro,acc1,fill_00008635
8636,1700000022014948457,MA,Buy,9850,429.12,422.68,momentum,acc2,fill_00008636
8637,1700000022018145135,AMZN,Buy,6940,178.95,124.19,market_making,acc3,fill_00008637
8638,1700000022021888672,WMT,Buy,4310,168.0,72.41,stat_arb,acc3,fill_00008638
8639,1700000022022202593,KO,Sell,1610,60.43,9.73,vol_arb,acc2,fill_00008639
8640,1700000022022395464,UNH,Buy,2650,515.63,136.64,vol_arb,acc2,fill_00008640
8641,1700000022023259899,MSFT,Buy,7190,375.32,269.86,momentum,acc2,fill_00008641
8642,1700000022026440087,PG,Sell,7350,159.22,117.03,momentum,acc3,fill_00008642
8643,1700000022029565907,WMT,Buy,4390,166.44,73.07,stat_arb,acc1,fill_00008643
8644,1700000022033128215,TSLA,Buy,1720,251.44,43.25,market_making,acc2,fill_00008644
8645,1700000022034802141,PFE,Sell,9460,28.4,26.87,macro,acc2,fill_00008645
8646,1700000022037983131,PFE,Buy,1600,27.63,4.42,market_making,acc2,fill_00008646
8647,1700000022040784943,NVDA,Sell,6380,461.44,294.4,vol_arb,acc2,fill_00008647
8648,1700000022043865985,JNJ,Sell,3230,157.99,51.03,macro,acc3,fill_00008648
8649,1700000022046760478,PG,Buy,5490,157.23,86.32,momentum,acc2,fill_00008649
8650,1700000022050974694,PG,Sell,3560,155.15,55.23,stat_arb,acc3,fill_00008650
8651,1700000022051101981,MSFT,Buy,1310,377.39,49.44,stat_arb,acc1,fill_00008651
8652,1700000022053085219,XOM,Sell,3650,105.67,38.57,market_making,acc1,fill_00008652
8653,1700000022053803436,WMT,Sell,7550,160.4,121.1,macro,acc1,fill_00008653
8654,1700000022056720294,WMT,Sell,7730,165.58,127.99,macro,acc3,fill_00008654
8655,1700000022058758622,KO,Sell,9070,59.03,53.54,macro,acc1,fill_00008655
8656,1700000022063572413,TSLA,Sell,1550,247.16,38.31,stat_arb,acc3,fill_00008656
8657,1700000022065285482,UNH,Buy,9550,526.17,502.49,market_making,acc1,fill_00008657
8658,1700000022065922903,MA,Buy,5020,428.15,214.93,vol_arb,acc2,fill_00008658
8659,1700000022066201177,PG,Buy,9960,163.47,162.82,market_making,acc2,fill_00008659
8660,1700000022067156869,MA,Sell,7990,412.37,329.48,stat_arb,acc3,fill_00008660
8661,1700000022067646304,MSFT,Buy,8210,394.45,323.84,momentum,acc1,fill_00008661
8662,1700000022069108067,NVDA,Buy,7330,457.59,335.41,market_making,acc1,fill_00008662
8663,1700000022070708508,AMZN,Sell,6110,183.66,112.22,macro,acc1,fill_00008663
8664,1700000022071952699,META,Buy,5690,346.67,197.26,market_making,acc1,fill_00008664
8665,1700000022073430730,PG,Buy,6430,156.9,100.89,momentum,acc2,fill_00008665
8666,1700000022074601235,AMZN,Sell,2710,176.67,47.88,stat_arb,acc2,fill_00008666
8667,1700000022075006150,V,Sell,1280,280.7,35.93,macro,acc2,fill_00008667
8668,1700000022079203981,PFE,Sell,5060,27.03,13.68,stat_arb,acc3,fill_00008668
8669,1700000022080349691,MA,Buy,2140,415.23,88.86,momentum,acc2,fill_00008669
8670,1700000022084952131,WMT,Buy,2010,169.3,34.03,vol_arb,acc1,fill_00008670
8671,1700000022087884907,MA,Sell,4250,412.7,175.4,macro,acc3,fill_00008671
8672,1700000022088325676,META,Buy,7350,341.34,250.88,momentum,acc1,fill_00008672
8673,1700000022088720095,UNH,Sell,850,531.07,45.14,macro,acc2,fill_00008673
8674,1700000022090894947,NVDA,Buy,7210,441.97,318.66,market_making,acc2,fill_00008674
8675,1700000022092149604,HD,Sell,4480,348.05,155.93,momentum,acc3,fill_00008675
8676,1700000022095445282,AAPL,Buy,9000,175.8,158.22,stat_arb,acc3,fill_00008676
8677,1700000022100438184,JPM,Buy,6380,183.72,117.21,macro,acc3,fill_00008677
8678,1700000022105018323,PG,Buy,6150,154.92,95.28,macro,acc2,fill_00008678
8679,1700000022109274403,ABBV,Sell,5840,154.52,90.24,macro,acc3,fill_00008679
8680,1700000022114124119,META,Buy,5840,353.59,206.5,macro,acc2,fill_00008680
8681,1700000022118938177,HD,Sell,3990,349.96,139.63,stat_arb,acc1,fill_00008681
8682,1700000022121005159,MSFT,Buy,370,382.08,14.14,market_making,acc1,fill_00008682
8683,1700000022125252821,UNH,Sell,9280,523.54,485.85,momentum,acc2,fill_00008683
8684,1700000022127120656,UNH,Buy,2080,525.94,109.4,momentum,acc3,fill_00008684
8685,1700000022130591472,PG,Sell,5140,158.03,81.23,vol_arb,acc3,fill_00008685
8686,1700000022133786672,PFE,Sell,2180,28.5,6.21,stat_arb,acc1,fill_00008686
8687,1700000022137284916,MA,Buy,3130,423.51,132.56,macro,acc2,fill_00008687
8688,1700000022141257581,META,Sell,7520,341.89,257.1,momentum,acc1,fill_00008688
8689,1700000022141510301,UNH,Sell,4500,533.89,240.25,vol_arb,acc1,fill_00008689
8690,1700000022141989366,META,Buy,6780,351.1,238.05,macro,acc2,fill_00008690
8691,1700000022142437421,PFE,Sell,5620,27.38,15.39,vol_arb,acc3,fill_00008691
8692,1700000022146323746,KO,Buy,3400,60.68,20.63,market_making,acc1,fill_00008692
8693,1700000022148003660,AMZN,Sell,5810,177.76,103.28,market_making,acc2,fill_00008693
8694,1700000022149505129,AMZN,Buy,3540,177.52,62.84,macro,acc2,fill_00008694
8695,1700000022149985752,PG,Buy,6590,147.25,97.04,stat_arb,acc3,fill_00008695
8696,1700000022154382216,AMZN,Buy,6990,179.26,125.3,macro,acc3,fill_00008696
8697,1700000022155450552,UNH,Buy,8180,534.99,437.62,market_making,acc3,fill_00008697
8698,1700000022156421526,WMT,Buy,3670,165.99,60.92,stat_arb,acc3,fill_00008698
8699,1700000022157185847,JPM,Sell,4910,175.53,86.19,market_making,acc3,fill_00008699
8700,1700000022158641006,KO,Sell,9310,60.24,56.08,stat_arb,acc1,fill_00008700
8701,1700000022160181827,PG,Sell,4640,158.15,73.38,momentum,acc2,fill_00008701
8702,1700000022162521091,JPM,Buy,2930,177.37,51.97,vol_arb,acc1,fill_00008702
8703,1700000022165047380,TSLA,Sell,270,255.7,6.9,macro,acc1,fill_00008703
8704,1700000022168952030,WMT,Sell,1420,163.37,23.2,macro,acc3,fill_00008704
8705,1700000022172408850,XOM,Sell,7700,106.14,81.73,momentum,acc2,fill_00008705
8706,1700000022176137001,XOM,Buy,200,102.59,2.05,macro,acc1,fill_00008706
8707,1700000022177625004,TSLA,Sell,8030,247.37,198.64,vol_arb,acc2,fill_00008707
8708,1700000022178756212,V,Buy,7990,270.16,215.86,vol_arb,acc1,fill_00008708
8709,1700000022180210109,AAPL,Sell,6020,174.02,104.76,stat_arb,acc3,fill_00008709
8710,1700000022183961852,JPM,Sell,8880,185.82,165.01,market_making,acc3,fill_00008710
8711,1700000022184711206,MSFT,Sell,3500,372.61,130.41,momentum,acc1,fill_00008711
8712,1700000022185795174,HD,Buy,1390,346.89,48.22,momentum,acc1,fill_00008712
8713,1700000022190079895,KO,Sell,20,59.02,0.12,macro,acc2,fill_00008713
8714,1700000022190611335,WMT,Buy,4790,165.62,79.33,macro,acc2,fill_00008714
8715,1700000022192221880,MA,Buy,4790,401.14,192.15,stat_arb,acc2,fill_00008715
8716,1700000022193482504,GOOG,Buy,3320,140.25,46.56,stat_arb,acc1,fill_00008716
8717,1700000022195145814,UNH,Sell,5900,527.41,311.17,vol_arb,acc2,fill_00008717
8718,1700000022198979074,V,Buy,1960,273.52,53.61,stat_arb,acc2,fill_00008718
8719,1700000022199846118,KO,Sell,5160,59.6,30.75,momentum,acc3,fill_00008719
8720,1700000022202384517,PFE,Sell,1620,28.52,4.62,momentum,acc1,fill_00008720
8721,1700000022205571146,WMT,Buy,190,168.73,3.21,macro,acc3,fill_00008721
8722,1700000022205917384,META,Sell,7090,345.21,244.75,market_making,acc2,fill_00008722
8723,1700000022208891465,META,Sell,4430,347.8,154.08,vol_arb,acc1,fill_00008723
8724,1700000022210729210,JNJ,Sell,4290,158.57,68.03,market_making,acc1,fill_00008724
8725,1700000022213358218,UNH,Buy,1890,508.99,96.2,macro,acc3,fill_00008725
8726,1700000022214596321,META,Buy,9030,347.78,314.05,market_making,acc3,fill_00008726
8727,1700000022217389019,NVDA,Sell,7810,455.6,355.82,macro,acc3,fill_00008727
8728,1700000022219265105,V,Sell,3640,275.88,100.42,macro,acc1,fill_00008728
8729,1700000022221220717,MA,Buy,1230,418.46,51.47,macro,acc2,fill_00008729
